controller,scenario,seed,success,collision,steps,path_length,min_clearance,near_misses,overrides,adaptation_lag,mean_progress,action_disagreements,beneficial_disagreements,cell,stage,variant,scenario_group,seed_idx
ltc_imitation_residual,train_like,2026441300452,0,0,120,38.40000000000002,0.439113450282893,0,0,120,0.06114433473164206,33,26,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,train_like,2026441300452,0,1,7,2.2400000000000007,-0.07037442167804103,2,0,120,0.32,7,7,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,train_like,2026441300452,0,0,120,38.40000000000002,0.439113450282893,0,0,120,0.04454449982323178,28,23,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,train_like,2026441300452,0,1,16,5.120000000000001,-0.05916247765487956,9,0,120,0.10950550702380568,15,0,mlp,imitation,pure,default,4
mlp_imitation_residual,train_like,2026441300452,1,0,56,17.92000000000001,0.42350384269425495,0,0,56,0.18660818660885442,18,14,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,train_like,2026441300452,0,1,10,3.2,-0.05999467427230862,3,0,120,0.0970620710201878,9,0,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,train_like,2026441300452,1,0,39,12.480000000000004,0.42350384269425495,0,0,39,0.2718255256562431,20,15,mlp,rl_finetune,residual,default,4
cfc_random_residual,train_like,2026441300452,0,0,120,38.40000000000002,0.44328262093167864,0,0,120,0.08424195048066348,23,20,cfc,random,residual,default,4
ltc_random_residual,train_like,2026441300452,1,0,113,36.16000000000002,0.3422870465421472,1,0,113,0.09441086630258932,31,24,ltc,random,residual,default,4
fixed_policy,train_like,2026441300565,1,0,58,18.56000000000001,0.22713339134220129,3,0,58,0.18323521635110768,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,train_like,2026441300565,0,1,32,10.240000000000006,-0.2748468425948832,3,0,120,0.23874073790247302,15,7,cfc,imitation,pure,default,4
cfc_imitation_residual,train_like,2026441300565,1,0,85,27.20000000000001,0.3251294301658187,3,0,85,0.12617317466443517,22,22,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,train_like,2026441300565,0,1,32,10.240000000000006,-0.2748468425948832,3,0,120,0.23874073790247302,15,7,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,train_like,2026441300565,0,0,120,38.40000000000002,0.3251294301658187,3,0,120,0.03905500951226696,37,31,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,train_like,2026441300565,0,1,8,2.5600000000000005,-0.16299563403770473,2,0,120,0.31999999999999984,8,8,ltc,imitation,pure,default,4
ltc_imitation_residual,train_like,2026441300565,1,0,55,17.600000000000012,0.7778302797261014,0,0,55,0.1977651502656782,15,12,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,train_like,2026441300565,0,1,8,2.5600000000000005,-0.16299563403770473,2,0,120,0.31999999999999984,8,8,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,train_like,2026441300565,1,0,55,17.600000000000012,0.7778302797261014,0,0,55,0.1977651502656782,15,12,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,train_like,2026441300565,0,1,11,3.5200000000000005,-0.020599763702656287,4,0,120,0.11673740257851667,10,0,mlp,imitation,pure,default,4
mlp_imitation_residual,train_like,2026441300565,1,0,41,13.120000000000001,0.22713339134220129,4,0,41,0.26342617622090647,15,13,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,train_like,2026441300565,0,1,8,2.56,-0.09066514473065934,2,0,120,0.07962344377534336,7,0,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,train_like,2026441300565,1,0,59,18.88000000000001,0.4238032458542073,0,0,59,0.18189937519449634,30,21,mlp,rl_finetune,residual,default,4
cfc_random_residual,train_like,2026441300565,0,0,120,38.40000000000003,0.22713339134220129,7,0,120,0.06625700300510866,23,19,cfc,random,residual,default,4
ltc_random_residual,train_like,2026441300565,1,0,42,13.440000000000008,0.3251294301658187,3,0,42,0.2558884509091838,6,6,ltc,random,residual,default,4
fixed_policy,train_like,2026441300678,1,0,112,35.840000000000025,0.30813594037272746,2,0,112,0.09490530016120217,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,train_like,2026441300678,0,1,31,9.919999999999996,-0.022504953277915185,2,0,120,0.24388992320545919,15,9,cfc,imitation,pure,default,4
cfc_imitation_residual,train_like,2026441300678,1,0,40,12.800000000000008,0.4008419471359474,0,0,40,0.2667207452402351,17,15,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,train_like,2026441300678,0,1,31,9.919999999999996,-0.022504953277915185,2,0,120,0.24388992320545919,15,9,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,train_like,2026441300678,1,0,40,12.800000000000008,0.4008419471359474,0,0,40,0.2667207452402351,17,15,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,train_like,2026441300678,0,1,8,2.56,-0.24320508763843335,2,0,120,0.3200000000000003,8,8,ltc,imitation,pure,default,4
ltc_imitation_residual,train_like,2026441300678,1,0,89,28.480000000000015,0.07125472870084026,3,0,89,0.11977918447251067,30,29,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,train_like,2026441300678,0,1,8,2.56,-0.24320508763843335,2,0,120,0.3200000000000003,8,8,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,train_like,2026441300678,1,0,53,16.960000000000004,0.3544182044185588,0,0,53,0.20286779578276043,29,23,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,train_like,2026441300678,0,1,16,5.12,-0.1324989819948027,9,0,120,0.11031781520188189,15,0,mlp,imitation,pure,default,4
mlp_imitation_residual,train_like,2026441300678,1,0,50,16.00000000000001,0.5031658511625299,0,0,50,0.21182195785023952,18,11,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,train_like,2026441300678,0,1,8,2.5599999999999996,-0.06993612663078605,3,0,120,0.079444949967729,7,0,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,train_like,2026441300678,1,0,92,29.440000000000023,0.3553537866138627,0,0,92,0.11792236731684116,46,33,mlp,rl_finetune,residual,default,4
cfc_random_residual,train_like,2026441300678,0,0,120,38.40000000000003,0.21620997489721028,5,0,120,0.06798626599210257,22,21,cfc,random,residual,default,4
ltc_random_residual,train_like,2026441300678,1,0,108,34.560000000000024,0.6159693818986645,0,0,108,0.09847333129192208,34,25,ltc,random,residual,default,4
fixed_policy,train_like,2026441300791,1,0,40,12.800000000000004,0.24959305247168195,4,0,40,0.26464885201082466,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,train_like,2026441300791,0,1,31,9.920000000000003,-0.05444115287751955,4,0,120,0.24249387912977122,18,13,cfc,imitation,pure,default,4
cfc_imitation_residual,train_like,2026441300791,1,0,41,13.120000000000003,0.4114181183470282,0,0,41,0.26168458223790686,13,12,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,train_like,2026441300791,0,1,31,9.920000000000003,-0.05444115287751955,4,0,120,0.24249387912977122,18,13,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,train_like,2026441300791,0,0,120,38.40000000000003,0.4114181183470282,0,0,120,0.07036555062550337,44,41,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,train_like,2026441300791,0,1,7,2.24,-0.025663545234195284,2,0,120,0.32,6,6,ltc,imitation,pure,default,4
ltc_imitation_residual,train_like,2026441300791,0,0,120,38.40000000000002,0.3791602015673691,0,0,120,0.07400021637012454,41,39,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,train_like,2026441300791,0,1,7,2.24,-0.025663545234195284,2,0,120,0.32,6,6,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,train_like,2026441300791,1,0,113,36.16000000000002,0.4398289731290363,0,0,113,0.09356712508428339,35,29,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,train_like,2026441300791,0,1,16,5.12,-0.09794799699859466,9,0,120,0.10981691354001588,15,0,mlp,imitation,pure,default,4
mlp_imitation_residual,train_like,2026441300791,1,0,49,15.680000000000003,0.31251501536780907,2,0,49,0.21387151485409114,17,14,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,train_like,2026441300791,0,1,9,2.88,-0.13721639349038944,3,0,120,0.08401558854297894,8,0,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,train_like,2026441300791,1,0,41,13.120000000000001,0.23983112146683572,2,0,41,0.25949820463441897,15,12,mlp,rl_finetune,residual,default,4
cfc_random_residual,train_like,2026441300791,1,0,40,12.799999999999999,0.22151004707560829,3,0,40,0.2638940205712803,9,8,cfc,random,residual,default,4
ltc_random_residual,train_like,2026441300791,0,0,120,38.40000000000003,0.36079190854221527,0,0,120,0.07702761118066463,28,20,ltc,random,residual,default,4
fixed_policy,shifted_clutter,2026441300001,0,0,120,38.40000000000002,0.25805371411033656,3,0,120,0.024987854164793946,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,shifted_clutter,2026441300001,0,1,6,1.9199999999999997,-0.11577417231849901,2,0,120,0.30109820109528496,6,5,cfc,imitation,pure,default,4
cfc_imitation_residual,shifted_clutter,2026441300001,0,0,120,38.40000000000003,0.3160654769219072,1,0,120,0.07694805526777193,29,22,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,shifted_clutter,2026441300001,0,1,6,1.9199999999999997,-0.11577417231849901,2,0,120,0.30109820109528496,6,5,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,shifted_clutter,2026441300001,0,0,120,38.40000000000003,0.36269566570218664,0,0,120,0.06999643795639825,30,21,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,shifted_clutter,2026441300001,0,1,6,1.9200000000000002,-0.11732389940105209,2,0,120,0.32,5,5,ltc,imitation,pure,default,4
ltc_imitation_residual,shifted_clutter,2026441300001,1,0,41,13.120000000000003,0.3127942038357154,2,0,41,0.25770767557346047,10,9,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,shifted_clutter,2026441300001,0,1,6,1.9200000000000002,-0.11732389940105209,2,0,120,0.32,5,5,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,shifted_clutter,2026441300001,1,0,41,13.120000000000003,0.3127942038357154,2,0,41,0.25770767557346047,10,9,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,shifted_clutter,2026441300001,0,1,14,4.48,-0.05735110034372623,5,0,120,0.10964483003516394,14,1,mlp,imitation,pure,default,4
mlp_imitation_residual,shifted_clutter,2026441300001,1,0,43,13.760000000000003,0.38255634571925684,0,0,43,0.24313856784071558,11,10,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,shifted_clutter,2026441300001,0,1,9,2.88,-0.28804217405975263,3,0,120,0.04370799379601564,9,1,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,shifted_clutter,2026441300001,1,0,42,13.440000000000007,0.38255634571925684,0,0,42,0.25315192510268825,14,13,mlp,rl_finetune,residual,default,4
cfc_random_residual,shifted_clutter,2026441300001,0,0,120,38.40000000000003,0.331334898030253,1,0,120,0.07486260081329399,22,17,cfc,random,residual,default,4
ltc_random_residual,shifted_clutter,2026441300001,0,0,120,38.40000000000002,0.26216256735366433,4,0,120,0.0691903498194068,31,22,ltc,random,residual,default,4
fixed_policy,shifted_clutter,2026441300114,0,0,120,38.40000000000002,0.16068579368317604,3,0,120,0.08108238301519373,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,shifted_clutter,2026441300114,0,1,7,2.2399999999999998,-0.24183970783098602,3,0,120,0.300485168087662,6,4,cfc,imitation,pure,default,4
cfc_imitation_residual,shifted_clutter,2026441300114,0,1,66,21.120000000000008,-0.0739498774843047,2,0,120,0.07804926613129642,22,22,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,shifted_clutter,2026441300114,0,1,7,2.2399999999999998,-0.24183970783098602,3,0,120,0.300485168087662,6,4,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,shifted_clutter,2026441300114,1,0,85,27.200000000000017,0.4189839524433793,0,0,85,0.12546247370452093,8,5,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,shifted_clutter,2026441300114,0,1,7,2.2399999999999998,-0.24401594650640906,3,0,120,0.3199999999999998,7,7,ltc,imitation,pure,default,4
ltc_imitation_residual,shifted_clutter,2026441300114,1,0,92,29.44000000000002,0.29067667497539484,1,0,92,0.11511745458738797,20,16,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,shifted_clutter,2026441300114,0,1,7,2.2399999999999998,-0.24401594650640906,3,0,120,0.3199999999999998,7,7,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,shifted_clutter,2026441300114,1,0,92,29.44000000000002,0.29067667497539484,1,0,92,0.11511745458738797,20,16,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,shifted_clutter,2026441300114,0,1,8,2.5599999999999996,-0.07753700570831162,3,0,120,0.0794311451170997,8,1,mlp,imitation,pure,default,4
mlp_imitation_residual,shifted_clutter,2026441300114,1,0,55,17.60000000000001,0.3765862898244074,0,0,55,0.19266257559721722,17,15,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,shifted_clutter,2026441300114,0,1,8,2.5599999999999996,-0.07753700570831162,3,0,120,0.0794311451170997,8,1,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,shifted_clutter,2026441300114,1,0,42,13.440000000000005,0.45194819150716875,0,0,42,0.2515180273507194,18,16,mlp,rl_finetune,residual,default,4
cfc_random_residual,shifted_clutter,2026441300114,1,0,55,17.600000000000005,0.42114841920506824,0,0,55,0.1940089941611512,8,4,cfc,random,residual,default,4
ltc_random_residual,shifted_clutter,2026441300114,0,0,120,38.40000000000002,0.4635749741413871,0,0,120,0.05051587513173344,27,21,ltc,random,residual,default,4
fixed_policy,shifted_clutter,2026441300227,0,0,120,38.40000000000003,0.4253886565274209,0,0,120,0.06847146726858562,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,shifted_clutter,2026441300227,0,1,6,1.9200000000000004,-0.0620887146904035,2,0,120,0.30111638907514643,6,5,cfc,imitation,pure,default,4
cfc_imitation_residual,shifted_clutter,2026441300227,1,0,76,24.320000000000014,0.2971589902242278,3,0,76,0.1394114726573296,24,21,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,shifted_clutter,2026441300227,0,1,6,1.9200000000000004,-0.0620887146904035,2,0,120,0.30111638907514643,6,5,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,shifted_clutter,2026441300227,1,0,76,24.320000000000014,0.2971589902242278,3,0,76,0.1397135144172817,25,23,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,shifted_clutter,2026441300227,0,1,6,1.92,-0.0860695378500343,2,0,120,0.32,6,6,ltc,imitation,pure,default,4
ltc_imitation_residual,shifted_clutter,2026441300227,1,0,43,13.76,0.5357211016901393,0,0,43,0.244193945401267,5,3,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,shifted_clutter,2026441300227,0,1,6,1.92,-0.0860695378500343,2,0,120,0.32,6,6,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,shifted_clutter,2026441300227,0,1,79,25.28000000000001,-0.10963783224549617,2,0,120,0.06521866269506398,15,10,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,shifted_clutter,2026441300227,0,1,14,4.48,-0.08587122403832262,5,0,120,0.10993695134022412,13,1,mlp,imitation,pure,default,4
mlp_imitation_residual,shifted_clutter,2026441300227,1,0,42,13.440000000000008,0.6663042419663256,0,0,42,0.2554022175366094,14,13,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,shifted_clutter,2026441300227,0,1,11,3.52,-0.09960452613203918,4,0,120,0.0981456860564654,10,1,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,shifted_clutter,2026441300227,1,0,41,13.120000000000006,0.5413035277145033,0,0,41,0.2565101933504933,20,19,mlp,rl_finetune,residual,default,4
cfc_random_residual,shifted_clutter,2026441300227,0,0,120,38.40000000000003,0.5384102281581049,0,0,120,0.06379765153268137,20,16,cfc,random,residual,default,4
ltc_random_residual,shifted_clutter,2026441300227,1,0,42,13.440000000000005,0.573728064803203,0,0,42,0.2539265314359069,8,8,ltc,random,residual,default,4
fixed_policy,shifted_clutter,2026441300340,1,0,70,22.400000000000013,0.3439569481478592,1,0,70,0.1518745630885458,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,shifted_clutter,2026441300340,0,1,6,1.9199999999999995,-0.04169974925336434,2,0,120,0.30112744910616307,4,3,cfc,imitation,pure,default,4
cfc_imitation_residual,shifted_clutter,2026441300340,1,0,89,28.48000000000002,0.24290739254321564,3,0,89,0.11863403354027269,22,19,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,shifted_clutter,2026441300340,0,1,6,1.9199999999999995,-0.04169974925336434,2,0,120,0.30112744910616307,4,3,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,shifted_clutter,2026441300340,1,0,89,28.48000000000002,0.24290739254321564,3,0,89,0.11863403354027269,22,19,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,shifted_clutter,2026441300340,0,1,6,1.92,-0.03571186905258311,2,0,120,0.32,5,5,ltc,imitation,pure,default,4
ltc_imitation_residual,shifted_clutter,2026441300340,1,0,42,13.440000000000005,0.24290739254321564,3,0,42,0.25372961429514895,11,9,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,shifted_clutter,2026441300340,0,1,6,1.92,-0.03571186905258311,2,0,120,0.32,5,5,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,shifted_clutter,2026441300340,1,0,63,20.160000000000014,0.24290739254321564,3,0,63,0.1700760570969804,15,10,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,shifted_clutter,2026441300340,0,1,12,3.840000000000001,-0.09207692592268871,3,0,120,0.10577190502019358,11,0,mlp,imitation,pure,default,4
mlp_imitation_residual,shifted_clutter,2026441300340,1,0,40,12.80000000000001,0.41508878180610215,0,0,40,0.2634008652375158,16,14,mlp,imitation,residual,default,4
mlp_rl_finetune_pure,shifted_clutter,2026441300340,0,1,9,2.8800000000000003,-0.12976689235551966,3,0,120,0.0841001004074159,9,0,mlp,rl_finetune,pure,default,4
mlp_rl_finetune_residual,shifted_clutter,2026441300340,1,0,40,12.80000000000001,0.41508878180610215,0,0,40,0.26280993053258234,18,16,mlp,rl_finetune,residual,default,4
cfc_random_residual,shifted_clutter,2026441300340,1,0,69,22.08000000000002,0.3185742149050496,3,0,69,0.15392907007275827,12,11,cfc,random,residual,default,4
ltc_random_residual,shifted_clutter,2026441300340,0,0,120,38.40000000000003,0.35115443395414275,0,0,120,0.06033627562481422,21,13,ltc,random,residual,default,4
fixed_policy,shifted_clutter,2026441300453,1,0,43,13.760000000000003,0.4547007739542352,0,0,43,0.248678073709401,0,0,fixed,fixed,baseline,default,4
cfc_imitation_pure,shifted_clutter,2026441300453,0,1,6,1.9200000000000002,-0.014354362626671724,2,0,120,0.30113775627297884,6,4,cfc,imitation,pure,default,4
cfc_imitation_residual,shifted_clutter,2026441300453,1,0,76,24.320000000000018,0.25009065453141593,4,0,76,0.13885962482888645,17,8,cfc,imitation,residual,default,4
cfc_rl_finetune_pure,shifted_clutter,2026441300453,0,1,6,1.9200000000000002,-0.014354362626671724,2,0,120,0.30113775627297884,6,4,cfc,rl_finetune,pure,default,4
cfc_rl_finetune_residual,shifted_clutter,2026441300453,1,0,62,19.840000000000014,0.25009065453141593,5,0,62,0.17405490822749145,12,11,cfc,rl_finetune,residual,default,4
ltc_imitation_pure,shifted_clutter,2026441300453,0,1,6,1.9199999999999995,-0.007179286728113798,2,0,120,0.32,5,5,ltc,imitation,pure,default,4
ltc_imitation_residual,shifted_clutter,2026441300453,0,1,66,21.120000000000015,-0.13567901699341228,7,0,120,0.08062761446745191,13,10,ltc,imitation,residual,default,4
ltc_rl_finetune_pure,shifted_clutter,2026441300453,0,1,6,1.9199999999999995,-0.007179286728113798,2,0,120,0.32,5,5,ltc,rl_finetune,pure,default,4
ltc_rl_finetune_residual,shifted_clutter,2026441300453,0,1,66,21.120000000000015,-0.13567901699341228,7,0,120,0.08062761446745191,13,10,ltc,rl_finetune,residual,default,4
mlp_imitation_pure,shifted_clutter,2026441300453,0,1,13,4.159999999999998,-0.005836020863799529,4,0,120,0.12043234657893939,13,0,mlp,imitation,pure,default,4
mlp_imitation_residual,shifted_clutter,2026441300453,1,0,41,13.120000000000006,0.14994626856522258,3,0,41,0.26288708440437136,17,14,mlp,imitation,residual,default,4
